ConstituentID,DateAcquired,Gender,Gender_NM,Department,,Decade,MPD_A,MPD_M,MPD_NM,,M in 1960,NM in 1960,M in 2000,NM in 2000
2221,1940,female,non-male,Drawings & Prints,,,,,,,,,,
2194,1940,male,male,Drawings & Prints,,,,,,,,,,
2523,1940,female,non-male,Drawings & Prints,,,,,,,,,,
2668,1940,male,male,Drawings & Prints,,,,,,,,,,
1055,1940,male,male,Drawings & Prints,,,,,,,,,,
2599,1940,male,male,Drawings & Prints,,,,,,,,,,
2532,1940,male,male,Drawings & Prints,,,,,,,,,,
5652,1940,male,male,Drawings & Prints,,,,,,,,,,
5681,1940,male,male,Drawings & Prints,,,,,,,,,,
2740,1940,female,non-male,Drawings & Prints,,,,,,,,,,
5322,1940,male,male,Drawings & Prints,,,,,,,,,,
2356,1940,male,male,Drawings & Prints,,,,,,,,,,
657,1940,male,male,Drawings & Prints,,,,,,,,,,
533,1940,male,male,Drawings & Prints,,,,,,,,,,
1397,1940,female,non-male,Drawings & Prints,,,,,,,,,,
5574,1940,male,male,Drawings & Prints,,,,,,,,,,
5611,1940,male,male,Drawings & Prints,,,,,,,,,,
1080,1940,male,male,Drawings & Prints,,,,,,,,,,
3065,1940,male,male,Drawings & Prints,,,,,,,,,,
2988,1940,male,male,Drawings & Prints,,,,,,,,,,
684,1940,male,male,Photography,,,,,,,,,,
6229,1940,male,male,Drawings & Prints,,,,,,,,,,
2725,1940,male,male,Drawings & Prints,,,,,,,,,,
3262,1940,male,male,Drawings & Prints,,,,,,,,,,
2559,1940,male,male,Photography,,,,,,,,,,
4978,1940,male,male,Drawings & Prints,,,,,,,,,,
1935,1940,male,male,Drawings & Prints,,,,,,,,,,
6526,1940,male,male,Drawings & Prints,,,,,,,,,,
3523,1940,male,male,Drawings & Prints,,,,,,,,,,
4996,1940,female,non-male,Photography,,,,,,,,,,
3404,1940,male,male,Drawings & Prints,,,,,,,,,,
3359,1940,male,male,Drawings & Prints,,,,,,,,,,
3341,1940,male,male,Drawings & Prints,,,,,,,,,,
5749,1941,male,male,Photography,,,,,,,,,,
2079,1941,male,male,Photography,,,,,,,,,,
5537,1941,male,male,Drawings & Prints,,,,,,,,,,
1982,1941,male,male,Drawings & Prints,,,,,,,,,,
5479,1941,male,male,Drawings & Prints,,,,,,,,,,
6261,1941,male,male,Drawings & Prints,,,,,,,,,,
2999,1941,female,non-male,Drawings & Prints,,,,,,,,,,
27506,1941,male,male,Photography,,,,,,,,,,
504,1941,female,non-male,Drawings & Prints,,,,,,,,,,
4720,1941,male,male,Painting & Sculpture,,,,,,,,,,
1990,1941,male,male,Drawings & Prints,,,,,,,,,,
2558,1941,male,male,Drawings & Prints,,,,,,,,,,
6217,1941,female,non-male,Drawings & Prints,,,,,,,,,,
2269,1941,male,male,Drawings & Prints,,,,,,,,,,
712,1941,female,non-male,Photography,,,,,,,,,,
4363,1941,male,male,Photography,,,,,,,,,,
264,1941,male,male,Photography,,,,,,,,,,
2911,1941,male,male,Drawings & Prints,,,,,,,,,,
1681,1941,male,male,Photography,,,,,,,,,,
2593,1941,male,male,Photography,,,,,,,,,,
118,1941,male,male,Photography,,,,,,,,,,
999,1941,male,male,Photography,,,,,,,,,,
538,1941,male,male,Photography,,,,,,,,,,
2584,1941,female,non-male,Drawings & Prints,,,,,,,,,,
4710,1941,female,non-male,Photography,,,,,,,,,,
2461,1941,female,non-male,Drawings & Prints,,,,,,,,,,
2152,1941,female,non-male,Drawings & Prints,,,,,,,,,,
516,1941,female,non-male,Photography,,,,,,,,,,
3756,1941,male,male,Drawings & Prints,,,,,,,,,,
3068,1941,female,non-male,Drawings & Prints,,,,,,,,,,
1168,1941,male,male,Architecture & Design,,,,,,,,,,
4952,1941,female,non-male,Drawings & Prints,,,,,,,,,,
1831,1941,male,male,Photography,,,,,,,,,,
2951,1941,male,male,Drawings & Prints,,,,,,,,,,
781,1941,male,male,Photography,,,,,,,,,,
4334,1941,female,non-male,Photography,,,,,,,,,,
5583,1941,male,male,Photography,,,,,,,,,,
6078,1941,male,male,Photography,,,,,,,,,,
6338,1941,male,male,Photography,,,,,,,,,,
4036,1941,female,non-male,Photography,,,,,,,,,,
5880,1941,female,non-male,Photography,,,,,,,,,,
5924,1941,male,male,Photography,,,,,,,,,,
6121,1941,female,non-male,Photography,,,,,,,,,,
6298,1941,male,male,Photography,,,,,,,,,,
6057,1941,male,male,Photography,,,,,,,,,,
6342,1941,male,male,Photography,,,,,,,,,,
5875,1941,male,male,Photography,,,,,,,,,,
42208,1941,male,male,Photography,,,,,,,,,,
5307,1941,male,male,Photography,,,,,,,,,,
5328,1941,male,male,Photography,,,,,,,,,,
3531,1941,male,male,Photography,,,,,,,,,,
5416,1941,male,male,Photography,,,,,,,,,,
5456,1941,male,male,Photography,,,,,,,,,,
5499,1941,male,male,Photography,,,,,,,,,,
5520,1941,male,male,Photography,,,,,,,,,,
5138,1941,male,male,Photography,,,,,,,,,,
5049,1941,male,male,Drawings & Prints,,,,,,,,,,
3525,1941,male,male,Drawings & Prints,,,,,,,,,,
4553,1941,female,non-male,Drawings & Prints,,,,,,,,,,
5685,1941,male,male,Photography,,,,,,,,,,
5818,1941,male,male,Drawings & Prints,,,,,,,,,,
2814,1941,male,male,Photography,,,,,,,,,,
2860,1941,female,non-male,Photography,,,,,,,,,,
3072,1941,male,male,Photography,,,,,,,,,,
5664,1941,male,male,Photography,,,,,,,,,,
3478,1941,male,male,Photography,,,,,,,,,,
4700,1941,male,male,Photography,,,,,,,,,,
4958,1941,male,male,Photography,,,,,,,,,,
4951,1941,male,male,Photography,,,,,,,,,,
4599,1941,male,male,Photography,,,,,,,,,,
4953,1941,male,male,Photography,,,,,,,,,,
4992,1941,male,male,Photography,,,,,,,,,,
5040,1941,male,male,Photography,,,,,,,,,,
3416,1941,female,non-male,Photography,,,,,,,,,,
4512,1941,male,male,Photography,,,,,,,,,,
5623,1941,male,male,Photography,,,,,,,,,,
3539,1941,male,male,Photography,,,,,,,,,,
3571,1941,female,non-male,Photography,,,,,,,,,,
3657,1941,male,male,Photography,,,,,,,,,,
3732,1941,male,male,Photography,,,,,,,,,,
4109,1941,male,male,Photography,,,,,,,,,,
4168,1941,male,male,Photography,,,,,,,,,,
3106,1941,male,male,Drawings & Prints,,,,,,,,,,
909,1941,male,male,Drawings & Prints,,,,,,,,,,
1815,1941,male,male,Painting & Sculpture,,,,,,,,,,
4063,1941,male,male,Painting & Sculpture,,,,,,,,,,
2093,1941,male,male,Architecture & Design,,,,,,,,,,
7836,1941,male,male,Architecture & Design,,,,,,,,,,
5661,1941,male,male,Architecture & Design,,,,,,,,,,
4756,1941,male,male,Painting & Sculpture,,,,,,,,,,
2753,1941,female,non-male,Painting & Sculpture,,,,,,,,,,
6233,1941,male,male,Painting & Sculpture,,,,,,,,,,
5643,1941,female,non-male,Painting & Sculpture,,,,,,,,,,
5724,1941,male,male,Painting & Sculpture,,,,,,,,,,
972,1941,male,male,Painting & Sculpture,,,,,,,,,,
3947,1941,male,male,Painting & Sculpture,,,,,,,,,,
487,1941,male,male,Painting & Sculpture,,,,,,,,,,
4073,1941,male,male,Painting & Sculpture,,,,,,,,,,
4324,1941,male,male,Painting & Sculpture,,,,,,,,,,
3767,1941,female,non-male,Painting & Sculpture,,,,,,,,,,
1860,1941,male,male,Painting & Sculpture,,,,,,,,,,
2321,1941,male,male,Painting & Sculpture,,,,,,,,,,
2671,1941,male,male,Painting & Sculpture,,,,,,,,,,
282,1941,male,male,Painting & Sculpture,,,,,,,,,,
4989,1941,male,male,Painting & Sculpture,,,,,,,,,,
3434,1941,male,male,Photography,,,,,,,,,,
299,1941,male,male,Photography,,,,,,,,,,
249,1941,female,non-male,Photography,,,,,,,,,,
242,1941,male,male,Photography,,,,,,,,,,
4398,1941,female,non-male,Drawings & Prints,,,,,,,,,,
606,1941,male,male,Photography,,,,,,,,,,
1167,1941,male,male,Photography,,,,,,,,,,
1144,1941,female,non-male,Photography,,,,,,,,,,
1265,1941,male,male,Drawings & Prints,,,,,,,,,,
624,1941,male,male,Drawings & Prints,,,,,,,,,,
1847,1941,male,male,Photography,,,,,,,,,,
1222,1941,male,male,Drawings & Prints,,,,,,,,,,
932,1941,female,non-male,Photography,,,,,,,,,,
2629,1941,male,male,Drawings & Prints,,,,,,,,,,
2863,1941,male,male,Photography,,,,,,,,,,
1190,1941,female,non-male,Photography,,,,,,,,,,
2371,1941,male,male,Photography,,,,,,,,,,
2154,1941,male,male,Photography,,,,,,,,,,
1910,1941,male,male,Photography,,,,,,,,,,
1846,1941,male,male,Photography,,,,,,,,,,
1828,1941,male,male,Photography,,,,,,,,,,
2499,1941,female,non-male,Photography,,,,,,,,,,
2422,1941,male,male,Photography,,,,,,,,,,
1670,1941,male,male,Photography,,,,,,,,,,
1437,1941,male,male,Photography,,,,,,,,,,
1406,1941,male,male,Photography,,,,,,,,,,
1399,1941,male,male,Photography,,,,,,,,,,
1740,1941,male,male,Photography,,,,,,,,,,
3520,1941,female,non-male,Photography,,,,,,,,,,
46506,1941,male,male,Photography,,,,,,,,,,
1806,1941,male,male,Photography,,,,,,,,,,
2400,1942,male,male,Painting & Sculpture,,,,,,,,,,
5907,1942,male,male,Painting & Sculpture,,,,,,,,,,
186,1942,male,male,Painting & Sculpture,,,,,,,,,,
4090,1942,female,non-male,Painting & Sculpture,,,,,,,,,,
5218,1942,male,male,Drawings & Prints,,,,,,,,,,
1943,1942,female,non-male,Painting & Sculpture,,,,,,,,,,
4791,1942,male,male,Drawings & Prints,,,,,,,,,,
4681,1942,male,male,Painting & Sculpture,,,,,,,,,,
5256,1942,male,male,Drawings & Prints,,,,,,,,,,
2394,1942,male,male,Drawings & Prints,,,,,,,,,,
217,1942,male,male,Painting & Sculpture,,,,,,,,,,
1459,1942,male,male,Drawings & Prints,,,,,,,,,,
517,1942,male,male,Painting & Sculpture,,,,,,,,,,
507,1942,male,male,Painting & Sculpture,,,,,,,,,,
4356,1942,male,male,Painting & Sculpture,,,,,,,,,,
2401,1942,male,male,Drawings & Prints,,,,,,,,,,
1405,1942,female,non-male,Painting & Sculpture,,,,,,,,,,
8514,1942,male,male,Drawings & Prints,,,,,,,,,,
135,1942,male,male,Photography,,,,,,,,,,
6537,1942,male,male,Painting & Sculpture,,,,,,,,,,
6232,1942,male,male,Drawings & Prints,,,,,,,,,,
6042,1942,male,male,Painting & Sculpture,,,,,,,,,,
5845,1942,male,male,Drawings & Prints,,,,,,,,,,
277,1942,male,male,Drawings & Prints,,,,,,,,,,
1201,1942,male,male,Drawings & Prints,,,,,,,,,,
2657,1942,male,male,Photography,,,,,,,,,,
5901,1942,male,male,Drawings & Prints,,,,,,,,,,
363,1942,male,male,Drawings & Prints,,,,,,,,,,
5633,1942,male,male,Drawings & Prints,,,,,,,,,,
439,1942,female,non-male,Drawings & Prints,,,,,,,,,,
593,1942,male,male,Drawings & Prints,,,,,,,,,,
5689,1942,female,non-male,Drawings & Prints,,,,,,,,,,
4481,1942,male,male,Painting & Sculpture,,,,,,,,,,
701,1942,female,non-male,Photography,,,,,,,,,,
969,1942,male,male,Drawings & Prints,,,,,,,,,,
1595,1942,male,male,Painting & Sculpture,,,,,,,,,,
4284,1942,male,male,Photography,,,,,,,,,,
230,1942,male,male,Drawings & Prints,,,,,,,,,,
2744,1942,male,male,Drawings & Prints,,,,,,,,,,
2070,1942,male,male,Drawings & Prints,,,,,,,,,,
4462,1942,male,male,Drawings & Prints,,,,,,,,,,
1827,1942,male,male,Drawings & Prints,,,,,,,,,,
4541,1942,female,non-male,Painting & Sculpture,,,,,,,,,,
6371,1942,male,male,Painting & Sculpture,,,,,,,,,,
5795,1942,male,male,Painting & Sculpture,,,,,,,,,,
4370,1942,male,male,Drawings & Prints,,,,,,,,,,
3397,1942,male,male,Drawings & Prints,,,,,,,,,,
5919,1942,female,non-male,Drawings & Prints,,,,,,,,,,
4464,1942,male,male,Painting & Sculpture,,,,,,,,,,
1596,1942,male,male,Architecture & Design,,,,,,,,,,
2840,1942,male,male,Drawings & Prints,,,,,,,,,,
3418,1942,male,male,Painting & Sculpture,,,,,,,,,,
799,1942,male,male,Photography,,,,,,,,,,
3842,1942,male,male,Painting & Sculpture,,,,,,,,,,
3768,1942,male,male,Painting & Sculpture,,,,,,,,,,
609,1942,male,male,Painting & Sculpture,,,,,,,,,,
3513,1942,male,male,Painting & Sculpture,,,,,,,,,,
938,1942,male,male,Painting & Sculpture,,,,,,,,,,
4883,1942,male,male,Drawings & Prints,,,,,,,,,,
4395,1942,male,male,Drawings & Prints,,,,,,,,,,
4391,1942,male,male,Drawings & Prints,,,,,,,,,,
4863,1942,male,male,Drawings & Prints,,,,,,,,,,
4458,1942,male,male,Drawings & Prints,,,,,,,,,,
3023,1942,male,male,Drawings & Prints,,,,,,,,,,
1659,1942,female,non-male,Drawings & Prints,,,,,,,,,,
4990,1942,male,male,Drawings & Prints,,,,,,,,,,
990,1942,male,male,Painting & Sculpture,,,,,,,,,,
49390,1942,male,male,Photography,,,,,,,,,,
1841,1942,male,male,Drawings & Prints,,,,,,,,,,
3932,1942,male,male,Drawings & Prints,,,,,,,,,,
3942,1942,male,male,Drawings & Prints,,,,,,,,,,
4204,1942,male,male,Drawings & Prints,,,,,,,,,,
4444,1942,male,male,Painting & Sculpture,,,,,,,,,,
4035,1942,male,male,Painting & Sculpture,,,,,,,,,,
2309,1942,male,male,Drawings & Prints,,,,,,,,,,
56,1942,male,male,Drawings & Prints,,,,,,,,,,
1759,1942,male,male,Drawings & Prints,,,,,,,,,,
1856,1942,male,male,Drawings & Prints,,,,,,,,,,
3051,1942,male,male,Architecture & Design,,,,,,,,,,
1262,1942,female,non-male,Drawings & Prints,,,,,,,,,,
1488,1942,female,non-male,Drawings & Prints,,,,,,,,,,
3917,1942,male,male,Drawings & Prints,,,,,,,,,,
1026,1942,male,male,Drawings & Prints,,,,,,,,,,
3395,1942,male,male,Drawings & Prints,,,,,,,,,,
727,1942,male,male,Drawings & Prints,,,,,,,,,,
3596,1942,male,male,Drawings & Prints,,,,,,,,,,
3659,1942,male,male,Drawings & Prints,,,,,,,,,,
1571,1942,male,male,Drawings & Prints,,,,,,,,,,
3439,1942,male,male,Drawings & Prints,,,,,,,,,,
5686,1942,male,male,Architecture & Design,,,,,,,,,,
1084,1942,male,male,Drawings & Prints,,,,,,,,,,
1000,1942,male,male,Photography,,,,,,,,,,
1024,1942,male,male,Drawings & Prints,,,,,,,,,,
1021,1942,male,male,Drawings & Prints,,,,,,,,,,
989,1942,female,non-male,Drawings & Prints,,,,,,,,,,
3161,1942,male,male,Photography,,,,,,,,,,
13,1942,male,male,Drawings & Prints,,,,,,,,,,
1298,1942,male,male,Drawings & Prints,,,,,,,,,,
1515,1942,male,male,Drawings & Prints,,,,,,,,,,
183,1942,male,male,Drawings & Prints,,,,,,,,,,
4262,1942,female,non-male,Architecture & Design,,,,,,,,,,
5566,1942,male,male,Drawings & Prints,,,,,,,,,,
4358,1942,male,male,Drawings & Prints,,,,,,,,,,
4494,1942,male,male,Drawings & Prints,,,,,,,,,,
7061,1942,male,male,Architecture & Design,,,,,,,,,,
1694,1942,female,non-male,Architecture & Design,,,,,,,,,,
4802,1942,male,male,Drawings & Prints,,,,,,,,,,
6041,1942,male,male,Drawings & Prints,,,,,,,,,,
4446,1942,female,non-male,Drawings & Prints,,,,,,,,,,
26353,1942,male,male,Drawings & Prints,,,,,,,,,,
36881,1942,female,non-male,Architecture & Design,,,,,,,,,,
3923,1942,male,male,Drawings & Prints,,,,,,,,,,
824,1942,male,male,Photography,,,,,,,,,,
5157,1942,male,male,Drawings & Prints,,,,,,,,,,
4452,1942,male,male,Photography,,,,,,,,,,
3447,1942,male,male,Drawings & Prints,,,,,,,,,,
5530,1942,male,male,Drawings & Prints,,,,,,,,,,
34,1942,male,male,Architecture & Design,,,,,,,,,,
5825,1942,male,male,Drawings & Prints,,,,,,,,,,
679,1942,female,non-male,Drawings & Prints,,,,,,,,,,
4074,1942,male,male,Drawings & Prints,,,,,,,,,,
4983,1942,male,male,Drawings & Prints,,,,,,,,,,
6137,1942,male,male,Drawings & Prints,,,,,,,,,,
6052,1942,female,non-male,Drawings & Prints,,,,,,,,,,
6003,1942,female,non-male,Architecture & Design,,,,,,,,,,
3801,1942,male,male,Drawings & Prints,,,,,,,,,,
3935,1942,male,male,Drawings & Prints,,,,,,,,,,
3960,1942,male,male,Drawings & Prints,,,,,,,,,,
4707,1942,male,male,Drawings & Prints,,,,,,,,,,
3423,1942,male,male,Drawings & Prints,,,,,,,,,,
3799,1942,male,male,Drawings & Prints,,,,,,,,,,
4049,1942,male,male,Drawings & Prints,,,,,,,,,,
745,1942,male,male,Photography,,,,,,,,,,
38129,1943,male,male,Architecture & Design,,,,,,,,,,
5969,1943,male,male,Painting & Sculpture,,,,,,,,,,
2065,1943,male,male,Architecture & Design,,,,,,,,,,
5195,1943,female,non-male,Painting & Sculpture,,,,,,,,,,
3140,1943,male,male,Drawings & Prints,,,,,,,,,,
2888,1943,male,male,Drawings & Prints,,,,,,,,,,
2596,1943,male,male,Architecture & Design,,,,,,,,,,
8384,1943,male,male,Architecture & Design,,,,,,,,,,
39951,1943,male,male,Architecture & Design,,,,,,,,,,
1751,1943,male,male,Painting & Sculpture,,,,,,,,,,
4588,1943,male,male,Painting & Sculpture,,,,,,,,,,
12945,1943,male,male,Architecture & Design,,,,,,,,,,
1955,1943,male,male,Architecture & Design,,,,,,,,,,
5078,1943,male,male,Painting & Sculpture,,,,,,,,,,
418,1943,female,non-male,Architecture & Design,,,,,,,,,,
2963,1943,female,non-male,Painting & Sculpture,,,,,,,,,,
8385,1943,male,male,Architecture & Design,,,,,,,,,,
1677,1943,male,male,Architecture & Design,,,,,,,,,,
3037,1943,male,male,Architecture & Design,,,,,,,,,,
3598,1943,male,male,Painting & Sculpture,,,,,,,,,,
2386,1943,male,male,Drawings & Prints,,,,,,,,,,
5897,1943,female,non-male,Drawings & Prints,,,,,,,,,,
2347,1943,male,male,Painting & Sculpture,,,,,,,,,,
5480,1943,male,male,Painting & Sculpture,,,,,,,,,,
482,1943,male,male,Architecture & Design,,,,,,,,,,
876,1943,male,male,Painting & Sculpture,,,,,,,,,,
6089,1943,male,male,Photography,,,,,,,,,,
8386,1943,male,male,Architecture & Design,,,,,,,,,,
49147,1943,male,male,Architecture & Design,,,,,,,,,,
1842,1943,male,male,Photography,,,,,,,,,,
4246,1943,female,non-male,Photography,,,,,,,,,,
2396,1943,male,male,Drawings & Prints,,,,,,,,,,
212,1943,male,male,Drawings & Prints,,,,,,,,,,
3487,1943,male,male,Painting & Sculpture,,,,,,,,,,
2368,1943,male,male,Painting & Sculpture,,,,,,,,,,
4729,1943,male,male,Architecture & Design,,,,,,,,,,
4089,1943,female,non-male,Photography,,,,,,,,,,
209,1943,male,male,Painting & Sculpture,,,,,,,,,,
4755,1943,male,male,Drawings & Prints,,,,,,,,,,
1160,1943,male,male,Photography,,,,,,,,,,
338,1943,male,male,Painting & Sculpture,,,,,,,,,,
4979,1943,female,non-male,Architecture & Design,,,,,,,,,,
3543,1943,male,male,Architecture & Design,,,,,,,,,,
5710,1943,male,male,Painting & Sculpture,,,,,,,,,,
5641,1943,male,male,Painting & Sculpture,,,,,,,,,,
1730,1943,male,male,Photography,,,,,,,,,,
3454,1943,male,male,Photography,,,,,,,,,,
6519,1943,male,male,Architecture & Design,,,,,,,,,,
307,1943,male,male,Architecture & Design,,,,,,,,,,
44498,1943,male,male,Architecture & Design,,,,,,,,,,
5558,1943,male,male,Architecture & Design,,,,,,,,,,
6346,1943,male,male,Architecture & Design,,,,,,,,,,
804,1943,male,male,Architecture & Design,,,,,,,,,,
3648,1943,male,male,Photography,,,,,,,,,,
4613,1943,male,male,Painting & Sculpture,,,,,,,,,,
4548,1943,male,male,Photography,,,,,,,,,,
6419,1943,male,male,Photography,,,,,,,,,,
1867,1943,male,male,Drawings & Prints,,,,,,,,,,
2700,1943,male,male,Architecture & Design,,,,,,,,,,
40054,1943,male,male,Architecture & Design,,,,,,,,,,
4783,1943,male,male,Drawings & Prints,,,,,,,,,,
3458,1943,male,male,Architecture & Design,,,,,,,,,,
150,1943,male,male,Drawings & Prints,,,,,,,,,,
2618,1943,male,male,Drawings & Prints,,,,,,,,,,
41182,1943,male,male,Architecture & Design,,,,,,,,,,
5225,1943,male,male,Architecture & Design,,,,,,,,,,
1243,1943,male,male,Drawings & Prints,,,,,,,,,,
1185,1943,male,male,Architecture & Design,,,,,,,,,,
27411,1943,male,male,Architecture & Design,,,,,,,,,,
962,1943,male,male,Architecture & Design,,,,,,,,,,
48296,1943,male,male,Architecture & Design,,,,,,,,,,
762,1943,male,male,Photography,,,,,,,,,,
515,1943,male,male,Architecture & Design,,,,,,,,,,
968,1943,male,male,Architecture & Design,,,,,,,,,,
38053,1943,female,non-male,Architecture & Design,,,,,,,,,,
37706,1943,female,non-male,Architecture & Design,,,,,,,,,,
5029,1943,male,male,Architecture & Design,,,,,,,,,,
560,1943,male,male,Architecture & Design,,,,,,,,,,
2304,1943,male,male,Architecture & Design,,,,,,,,,,
8400,1943,male,male,Architecture & Design,,,,,,,,,,
38143,1943,male,male,Architecture & Design,,,,,,,,,,
24316,1943,male,male,Architecture & Design,,,,,,,,,,
6460,1943,male,male,Architecture & Design,,,,,,,,,,
38064,1943,male,male,Architecture & Design,,,,,,,,,,
1930,1943,male,male,Architecture & Design,,,,,,,,,,
38273,1943,male,male,Architecture & Design,,,,,,,,,,
1871,1943,male,male,Drawings & Prints,,,,,,,,,,
4305,1943,male,male,Drawings & Prints,,,,,,,,,,
4841,1943,male,male,Drawings & Prints,,,,,,,,,,
4188,1943,male,male,Drawings & Prints,,,,,,,,,,
131700,1943,male,male,Architecture & Design,,,,,,,,,,
8401,1943,male,male,Architecture & Design,,,,,,,,,,
5750,1943,male,male,Drawings & Prints,,,,,,,,,,
24165,1943,male,male,Architecture & Design,,,,,,,,,,
2010,1943,male,male,Drawings & Prints,,,,,,,,,,
22810,1943,male,male,Architecture & Design,,,,,,,,,,
40053,1943,male,male,Architecture & Design,,,,,,,,,,
7125,1943,male,male,Drawings & Prints,,,,,,,,,,
2689,1944,male,male,Photography,,,,,,,,,,
5337,1944,male,male,Drawings & Prints,,,,,,,,,,
4126,1944,male,male,Drawings & Prints,,,,,,,,,,
38624,1944,male,male,Photography,,,,,,,,,,
38623,1944,male,male,Photography,,,,,,,,,,
531,1944,male,male,Drawings & Prints,,,,,,,,,,
978,1944,female,non-male,Architecture & Design,,,,,,,,,,
6167,1944,male,male,Painting & Sculpture,,,,,,,,,,
3042,1944,male,male,Drawings & Prints,,,,,,,,,,
2402,1944,male,male,Architecture & Design,,,,,,,,,,
5090,1944,male,male,Photography,,,,,,,,,,
4888,1944,male,male,Photography,,,,,,,,,,
3645,1944,male,male,Architecture & Design,,,,,,,,,,
4039,1944,female,non-male,Photography,,,,,,,,,,
3468,1944,male,male,Photography,,,,,,,,,,
4230,1944,male,male,Architecture & Design,,,,,,,,,,
38619,1944,male,male,Photography,,,,,,,,,,
788,1944,male,male,Architecture & Design,,,,,,,,,,
977,1944,male,male,Architecture & Design,,,,,,,,,,
2608,1944,male,male,Architecture & Design,,,,,,,,,,
988,1944,male,male,Drawings & Prints,,,,,,,,,,
3008,1944,female,non-male,Photography,,,,,,,,,,
3830,1944,male,male,Architecture & Design,,,,,,,,,,
38637,1944,male,male,Photography,,,,,,,,,,
3989,1944,male,male,Architecture & Design,,,,,,,,,,
5507,1944,male,male,Architecture & Design,,,,,,,,,,
17469,1944,male,male,Photography,,,,,,,,,,
4711,1944,male,male,Photography,,,,,,,,,,
3509,1944,male,male,Painting & Sculpture,,,,,,,,,,
463,1944,male,male,Drawings & Prints,,,,,,,,,,
2722,1944,female,non-male,Drawings & Prints,,,,,,,,,,
71,1944,female,non-male,Painting & Sculpture,,,,,,,,,,
1338,1944,male,male,Photography,,,,,,,,,,
5097,1944,female,non-male,Drawings & Prints,,,,,,,,,,
4571,1944,male,male,Drawings & Prints,,,,,,,,,,
5889,1944,male,male,Drawings & Prints,,,,,,,,,,
5020,1944,male,male,Photography,,,,,,,,,,
18963,1944,male,male,Drawings & Prints,,,,,,,,,,
2960,1944,male,male,Drawings & Prints,,,,,,,,,,
4675,1944,male,male,Painting & Sculpture,,,,,,,,,,
926,1944,female,non-male,Painting & Sculpture,,,,,,,,,,
5374,1944,female,non-male,Painting & Sculpture,,,,,,,,,,
